1789130186663, 8753, 0, 0, 0
1789130186663, 3750, 1, 0, 0
1789130187663, 8747, 0, 0, 0
1789130187663, 3750, 1, 0, 0
1789130188663, 8753, 0, 0, 0
1789130188663, 3750, 1, 0, 0
1789130189663, 8747, 0, 0, 0
1789130189663, 3750, 1, 0, 0
1789130190663, 8751, 0, 0, 0
1789130190663, 3751, 1, 0, 0
1789130191663, 8441, 0, 0, 0
1789130191663, 3593, 1, 0, 0
1789130192663, 9063, 0, 0, 0
1789130192663, 3908, 1, 0, 0
1789130193663, 8750, 0, 0, 0
1789130193663, 3750, 1, 0, 0
1789130194663, 8751, 0, 0, 0
1789130194663, 3751, 1, 0, 0
1789130195664, 8752, 0, 0, 0
1789130195664, 3751, 1, 0, 0
1789130196663, 8750, 0, 0, 0
1789130196663, 3749, 1, 0, 0
1789130197663, 8748, 0, 0, 0
1789130197663, 3749, 1, 0, 0
1789130198663, 8752, 0, 0, 0
1789130198663, 3751, 1, 0, 0
1789130199663, 8751, 0, 0, 0
1789130199663, 3750, 1, 0, 0
1789130200663, 8744, 0, 0, 0
1789130200663, 3747, 1, 0, 0
1789130201663, 8265, 0, 0, 0
1789130201663, 3538, 1, 0, 0
1789130202663, 8478, 0, 0, 0
1789130202663, 3640, 1, 0, 0
1789130203663, 9516, 0, 0, 0
1789130203663, 4077, 1, 0, 0
1789130204663, 8751, 0, 0, 0
1789130204663, 3750, 1, 0, 0
1789130205663, 8750, 0, 0, 0
1789130205663, 3750, 1, 0, 0
1789130206663, 8752, 0, 0, 0
1789130206663, 3751, 1, 0, 0
1789130207664, 8751, 0, 0, 0
1789130207664, 3751, 1, 0, 0
1789130208663, 8749, 0, 0, 0
1789130208663, 3749, 1, 0, 0
1789130209663, 8754, 0, 0, 0
1789130209663, 3750, 1, 0, 0
1789130210663, 8746, 0, 0, 0
1789130210663, 3749, 1, 0, 0
1789130211663, 8741, 0, 0, 0
1789130211663, 3747, 1, 0, 0
1789130212663, 8724, 0, 0, 0
1789130212663, 3743, 1, 0, 0
1789130213663, 7501, 0, 0, 0
1789130213663, 3201, 1, 0, 0
1789130214663, 2202, 0, 0, 0
1789130214663, 929, 1, 0, 0
1789130235566, 0, 1, 0, 0
1789130236566, 2287, 0, 0, 0
1789130236566, 951, 1, 0, 0
1789130237566, 2617, 0, 0, 0
1789130237566, 1097, 1, 0, 0
1789130238567, 2570, 0, 0, 0
1789130238567, 1106, 1, 0, 0
1789130239567, 2744, 0, 0, 0
1789130239567, 1160, 1, 0, 0
1789130240567, 2785, 0, 0, 0
1789130240567, 1124, 1, 0, 0
1789130241567, 7212, 0, 0, 0
1789130241567, 2933, 1, 0, 0
1789130242567, 11257, 0, 0, 0
1789130242567, 4819, 1, 0, 0
1789130243567, 12132, 0, 0, 0
1789130243567, 5242, 1, 0, 0
1789130244567, 12479, 0, 0, 0
1789130244567, 5518, 1, 0, 0
1789130245567, 13031, 0, 0, 0
1789130245567, 5477, 1, 0, 0
1789130246568, 13358, 0, 0, 0
1789130246568, 5684, 1, 0, 0
1789130247568, 10648, 0, 0, 0
1789130247568, 4566, 1, 0, 0
1789130248568, 9859, 0, 0, 0
1789130248568, 4013, 1, 0, 0
1789130249568, 11101, 0, 0, 0
1789130249568, 4737, 1, 0, 0
1789130250568, 10654, 0, 0, 0
1789130250568, 4551, 1, 0, 0
1789130251568, 14769, 0, 0, 0
1789130251568, 6477, 1, 0, 0
1789130252568, 15167, 0, 0, 0
1789130252568, 6421, 1, 0, 0
1789130253568, 14522, 0, 0, 0
1789130253568, 6295, 1, 0, 0
1789130254569, 14615, 0, 0, 0
1789130254569, 6339, 1, 0, 0
1789130255569, 14889, 0, 0, 0
1789130255569, 6416, 1, 0, 0
1789130256569, 10301, 0, 0, 0
1789130256569, 4410, 1, 0, 0
1789130257569, 8834, 0, 0, 0
1789130257569, 3838, 1, 0, 0
1789130258569, 10309, 0, 0, 0
1789130258569, 4367, 1, 0, 0
1789130259569, 13947, 0, 0, 0
1789130259569, 5900, 1, 0, 0
1789130260570, 14747, 0, 0, 0
1789130260570, 6234, 1, 0, 0
1789130261570, 14955, 0, 0, 0
1789130261570, 6216, 1, 0, 0
1789130262570, 14795, 0, 0, 0
1789130262570, 6315, 1, 0, 0
1789130263570, 14755, 0, 0, 0
1789130263570, 6399, 1, 0, 0
1789130264570, 15302, 0, 0, 0
1789130264570, 6576, 1, 0, 0
1789130265570, 12493, 0, 0, 0
1789130265570, 5283, 1, 0, 0
1789130266570, 10979, 0, 0, 0
1789130266570, 4824, 1, 0, 0
1789130267570, 10950, 0, 0, 0
1789130267570, 4686, 1, 0, 0
1789130268570, 10748, 0, 0, 0
1789130268570, 4490, 1, 0, 0
1789130269570, 9962, 0, 0, 0
1789130269570, 4269, 1, 0, 0
1789130270570, 13815, 0, 0, 0
1789130270570, 5855, 1, 0, 0
1789130271571, 11519, 0, 0, 0
1789130271571, 5021, 1, 0, 0
1789130272571, 15586, 0, 0, 0
1789130272571, 6615, 1, 0, 0
1789130273571, 15565, 0, 0, 0
1789130273571, 6642, 1, 0, 0
1789130274571, 12373, 0, 0, 0
1789130274571, 5317, 1, 0, 0
1789130275571, 11335, 0, 0, 0
1789130275571, 4817, 1, 0, 0
1789130276572, 10604, 0, 0, 0
1789130276572, 4559, 1, 0, 0
1789130277572, 10640, 0, 0, 0
1789130277572, 4616, 1, 0, 0
1789130278572, 12157, 0, 0, 0
1789130278572, 5340, 1, 0, 0
1789130279572, 14372, 0, 0, 0
1789130279572, 5978, 1, 0, 0
1789130280572, 12983, 0, 0, 0
1789130280572, 5570, 1, 0, 0
1789130281572, 16971, 0, 0, 0
1789130281572, 7287, 1, 0, 0
1789130282572, 17019, 0, 0, 0
1789130282572, 7266, 1, 0, 0
1789130283573, 10467, 0, 0, 0
1789130283573, 4547, 1, 0, 0
1789130284573, 11311, 0, 0, 0
1789130284573, 4890, 1, 0, 0
1789130285573, 11452, 0, 0, 0
1789130285573, 4901, 1, 0, 0
1789130286573, 13244, 0, 0, 0
1789130286573, 5601, 1, 0, 0
1789130287573, 17013, 0, 0, 0
