ts,node,bytes_read,bytes_written,bytes_in,bytes_out,ff_in,ff_out,queued_count,queued_bytes,ffrepo_used,content_used,prov_used,heap_used,gc_ms
1788781939,nifi-2,85408057756,116446977884,0,0,0,0,20070,10522663129,9699328,15831400448,91226112,953586048,1675
1788781951,nifi-0,92706453743,130099893325,0,0,0,0,24400,12792942697,24903680,25769541632,158597120,1788495392,1524
1788781952,nifi-1,54541001086,73847168333,0,0,0,0,16412,8604721100,8912896,25769803776,93585408,1686615384,1647
1788781954,nifi-2,86170894755,116933533983,0,0,0,0,21758,11407704212,12582912,20458766336,97517568,1341995296,1687
1788781966,nifi-0,90504387788,127068348790,0,0,0,0,24640,12918776354,10747904,16668688384,140247040,2270844832,1540
1788781967,nifi-1,54537855358,73781107967,0,0,0,0,16411,8604196799,14155776,9612034048,93323264,1898427736,1647
1788781968,nifi-2,83299361540,112182357100,0,0,0,0,20844,10928480423,10223616,21135622144,99876864,1899837728,1687
1788781980,nifi-0,89371898564,125516401112,0,0,0,0,24532,12862152613,14155776,20262420480,144179200,1762293728,1561
1788781982,nifi-1,57225944414,77412982074,0,0,0,0,16239,8514017300,11272192,14921236480,104857600,1440274584,1669
1788781984,nifi-2,81735376168,110083559059,0,0,0,0,20465,10729765105,9961472,17585143808,115867648,763838400,1702
1788781996,nifi-0,89793969059,125980424917,0,0,0,0,24045,12606808081,14417920,20190068736,153878528,1812654472,1579
1788781998,nifi-1,58179668512,77994485313,0,0,0,0,16368,8581653286,12058624,19997392896,107479040,1372496024,1706
1788782000,nifi-2,81837108294,109996549767,0,0,0,0,20080,10527902733,11796480,17725652992,120586240,2007449536,1702
1788782012,nifi-0,87465016152,122924751135,0,0,0,0,24514,12852714571,13369344,25769541632,161742848,479873928,1626
1788782014,nifi-1,60981523943,81820344316,0,0,0,0,16390,8593187466,9175040,25769803776,124780544,491580960,1745
1788782015,nifi-2,79650863071,105859899026,0,0,0,0,16523,8662917601,12582912,20211040256,112459776,819672112,1718
1788782027,nifi-0,83912190161,117812637195,0,0,0,0,24507,12849044022,11272192,25769803776,168034304,2651076768,1643
1788782030,nifi-1,60572810403,81660133109,0,0,0,0,16404,8600528239,18612224,20350763008,128450560,564215672,1775
1788782031,nifi-2,79667117117,105813238902,0,0,0,0,16360,8577458137,9699328,18113363968,114294784,1685795888,1718
1788782044,nifi-0,86972034834,119999093863,0,0,0,0,24436,12811817455,26214400,25669926912,176160768,1030671344,1701
1788782047,nifi-1,63434900220,86619445672,0,0,0,0,18017,9446247722,22282240,22901948416,140247040,1658673336,1807
1788782049,nifi-2,77677392534,103225776755,0,0,0,0,16409,8603148457,9175040,17484218368,119013376,626461248,1734
1788782060,nifi-0,83763272687,116428493228,0,0,0,0,24702,12951282210,12058624,15950938112,179044352,1750732064,1748
1788782062,nifi-1,60788236442,82299188857,0,0,0,0,19865,10415179799,11534336,25769803776,143654912,1176048504,1849
1788782063,nifi-2,71971945815,95653723381,0,0,0,0,16404,8600527095,8912896,11918901248,119799808,1012337216,1734
1788782075,nifi-0,82059304005,114053393682,0,0,0,0,24034,12601041017,15204352,21552955392,96731136,2287448688,1765
1788782077,nifi-1,57628790218,77949006247,0,0,0,0,20011,10491726627,10223616,13334216704,160956416,1395645048,1864
1788782079,nifi-2,69944998812,92966123305,0,0,0,0,16401,8598954127,10223616,14710210560,122421248,2713127488,1734
1788782091,nifi-0,83199661059,113927623491,0,0,0,0,23470,12305331184,13107200,20588003328,106430464,661655568,1806
1788782092,nifi-1,57240309216,77067684723,0,0,0,0,22986,12051560062,9961472,16402874368,165937152,2128352848,1878
1788782094,nifi-2,72990139761,96902105070,0,0,0,0,16393,8594759706,11534336,19143327744,131334144,1533353480,1762
1788782106,nifi-0,85731508781,116978055017,0,0,0,0,23866,12512956603,11534336,25622740992,116916224,1253573392,1823
1788782107,nifi-1,59601739028,80540663543,0,0,0,0,24651,12924543925,22282240,19905642496,171704320,1327849848,1894
1788782110,nifi-2,73813816424,97323673299,0,0,0,0,16436,8617305221,9961472,25769541632,141557760,439116024,1797
1788782122,nifi-0,82680677650,112151909084,0,0,0,0,21389,11214231917,23592960,22431137792,123731968,2054529984,1839
1788782124,nifi-1,61237035212,82679316754,0,0,0,0,24565,12879452635,12845056,16939745280,150208512,2349162872,1894
1788782126,nifi-2,69152249252,91069727823,0,0,0,0,16669,8739469200,9437184,13907263488,143654912,2142003448,1797
1788782137,nifi-0,82727334979,112428205597,0,0,0,0,22366,11726487930,13107200,25769803776,131596288,1635912936,1904
1788782138,nifi-1,63330044453,85495894824,0,0,0,0,24610,12903047558,12582912,19664732160,153878528,996872712,1914
1788782140,nifi-2,65455924147,86240848923,0,0,0,0,16644,8726361779,9699328,13944750080,144703488,2175557880,1797
1788782151,nifi-0,77549833692,105992284644,0,0,0,0,22486,11789402490,11534336,13097762816,131858432,1154823720,1945
1788782152,nifi-1,65050800946,87793409964,0,0,0,0,24726,12963865460,12320768,17631019008,156499968,2055934472,1914
1788782155,nifi-2,63866148810,85332608713,0,0,0,0,21210,11120382779,13107200,18389139456,148635648,936357952,1833
1788782166,nifi-0,74664065713,102330498899,0,0,0,0,24587,12890988687,20971520,16335765504,151519232,449944072,1964
1788782168,nifi-1,68098626814,90956654137,0,0,0,0,19800,10381095034,20971520,18606194688,163577856,229629032,1928
1788782169,nifi-2,62736262852,84139780648,0,0,0,0,22566,11831347909,11796480,17951883264,155975680,2429530176,1833
1788782182,nifi-0,79021009948,107208693553,0,0,0,0,24328,12755192609,14417920,22088777728,158334976,948234728,1980
1788782182,nifi-1,65778009592,88709379463,0,0,0,0,16489,8645091692,12582912,20442775552,167247872,617602152,1928
1788782184,nifi-2,55440063395,74798677265,0,0,0,0,22636,11868049304,11796480,16205479936,154140672,2731520064,1833
1788782196,nifi-0,81831301203,110511885598,0,0,0,0,21416,11228386744,13107200,23424401408,140509184,1933896168,1980
1788782197,nifi-1,65924290351,88866149258,0,0,0,0,16486,8643518971,9699328,16170876928,173801472,806345832,1928
1788782199,nifi-2,55247632539,74689603573,0,0,0,0,23943,12553328872,12845056,17171480576,159383552,1539309568,1859
1788782210,nifi-0,80293085802,107306396293,0,0,0,0,16407,8602101558,22544384,17228627968,149684224,783668136,2001
1788782211,nifi-1,66441776101,89530448245,0,0,0,0,16509,8655577179,15204352,9952821248,167247872,1175444584,1928
1788782214,nifi-2,51299688519,68801696219,0,0,0,0,20463,10728717231,12845056,18700304384,173801472,2342518784,1859
1788782225,nifi-0,78538279397,104618313659,0,0,0,0,16529,8666063238,9699328,15232139264,154140672,1811272616,2001
1788782228,nifi-1,74066686142,99682615232,0,0,0,0,16372,8583750230,20971520,20575158272,176160768,478239256,1960
1788782229,nifi-2,57232489447,75542047788,0,0,0,0,15981,8378747226,9437184,25769541632,188743680,392699984,1892
1788782243,nifi-0,80803273185,107150750487,0,0,0,0,16347,8570642809,16252928,20926955520,163577856,603174944,2037
1788782245,nifi-1,69341683827,93451740625,0,0,0,0,16506,8654007045,13893632,17641242624,99614720,2557249840,1991
1788782246,nifi-2,56836636459,75146184946,0,0,0,0,15981,8378747226,9437184,13122928640,170131456,1537744976,1892
1788782259,nifi-0,86636124852,114911029441,0,0,0,0,16422,8609964045,16515072,24178851840,177209344,611146968,2066
1788782261,nifi-1,77697993880,105107077968,0,0,0,0,16435,8616780985,15204352,25769803776,115605504,1087219280,2035
1788782263,nifi-2,52595566125,69447488685,0,0,0,0,17111,8971222033,9699328,11704467456,171180032,2506629200,1892
1788782274,nifi-0,88729132091,117842949350,0,0,0,0,16598,8702240774,10747904,15133048832,182190080,2180080152,2098
1788782276,nifi-1,82794722302,111965540612,0,0,0,0,16611,8709058442,12320768,24572067840,121634816,1505667152,2050
1788782279,nifi-2,58151589321,76807200154,0,0,0,0,16434,8616255553,14155776,19482542080,181403648,1487136704,1930
1788782291,nifi-0,93727815277,124477535038,0,0,0,0,16562,8683368902,13369344,21555576832,193986560,2500513624,2128
1788782293,nifi-1,75859766637,104990567381,0,0,0,0,18590,9746676888,11010048,17504927744,140771328,1659691888,2084
1788782295,nifi-2,60649345765,80353594439,0,0,0,0,16407,8602099673,12058624,25769541632,102236160,2098965520,1949
1788782308,nifi-0,92969627944,125552239742,0,0,0,0,20251,10617565029,23855104,23597940736,200278016,1298055792,2175
1788782310,nifi-1,75032970311,103482176284,0,0,0,0,16505,8653482575,20971520,20070531072,150732800,2290038608,2104
1788782313,nifi-2,59710277395,80922879336,0,0,0,0,16392,8594236757,11272192,25769803776,108789760,1722468368,1990
1788782325,nifi-0,91060620703,123447101469,0,0,0,0,22460,11775773030,22806528,22688038912,208404480,2505936592,2193
1788782326,nifi-1,73156738584,101235227064,0,0,0,0,18077,9477702558,12845056,15203041280,136314880,1578114672,2119
1788782328,nifi-2,66030725118,89403550334,0,0,0,0,16587,8696473749,11010048,21262499840,116916224,782752952,2018
1788782341,nifi-0,92952270137,126324459234,0,0,0,0,24526,12859006872,18874368,23625203712,218628096,2219384960,2225
1788782342,nifi-1,65595290804,90437162442,0,0,0,0,16440,8619401463,11010048,11666718720,138412032,1863327344,2119
1788782343,nifi-2,66586476911,90305346390,0,0,0,0,17031,8929269048,12582912,17923047424,120061952,296747008,2040
1788782355,nifi-0,94531988374,128472544858,0,0,0,0,24706,12953378985,12845056,16743137280,137625600,1724833064,2280
1788782356,nifi-1,62108208403,85121277047,0,0,0,0,16459,8629363065,10223616,9902751744,139198464,2001739376,2119
1788782357,nifi-2,65802128647,89112034415,0,0,0,0,16423,8610488801,10485760,15748825088,123994112,401604608,2040
1788782369,nifi-0,98021736922,133363801602,0,0,0,0,24531,12861628013,13107200,25769541632,156762112,972369280,2310
1788782371,nifi-1,66020544649,90026187418,0,0,0,0,16389,8592663425,17039360,15913451520,142606336,1926717216,2132
1788782373,nifi-2,71826872283,97118735970,0,0,0,0,16411,8604196903,11796480,20302004224,130023424,1646627952,2054
1788782385,nifi-0,91898931683,127275971871,0,0,0,0,24579,12886794500,13107200,25769803776,171966464,2326932368,2333
1788782387,nifi-1,72590036543,98883834826,0,0,0,0,16371,8583226085,18087936,23593484288,156499968,599258464,2184
1788782389,nifi-2,72769565247,98450474004,0,0,0,0,16355,8574836697,12320768,25769541632,148373504,1307830696,2081
1788782401,nifi-0,86629724638,119993368256,0,0,0,0,24112,12641939251,13893632,15505031168,144965632,755325040,2345
1788782402,nifi-1,69618353751,94234356373,0,0,0,0,16434,8616256411,11272192,11395661824,158859264,2239231328,2184
1788782403,nifi-2,66082629422,89660453222,0,0,0,0,16474,8637229452,12320768,12949651456,146014208,897363240,2107
1788782414,nifi-0,83613916868,116068370474,0,0,0,0,24736,12969108197,13631488,15473049600,146800640,1491425392,2345
1788782416,nifi-1,69624640150,94230156856,0,0,0,0,17045,8936611589,10485760,14237040640,167772160,970111120,2202
1788782418,nifi-2,63244590969,85815711362,0,0,0,0,16474,8637229452,10485760,10137108480,146014208,937209128,2107
1788782429,nifi-0,78634628841,109453180738,0,0,0,0,24759,12981167471,13369344,16032989184,148111360,1801803888,2345
1788782432,nifi-1,76117049020,103050565204,0,0,0,0,18014,9444673090,22806528,23945805824,170655744,502117624,2232
1788782433,nifi-2,69401956173,94426897169,0,0,0,0,18507,9703156772,12320768,15289286656,169869312,2316927968,2122
1788782445,nifi-0,78873710643,109546516612,0,0,0,0,24764,12983788755,21495808,15350890496,148373504,2074433648,2345
1788782447,nifi-1,79087741255,108217049332,0,0,0,0,17896,9382802816,15728640,25769541632,183238656,365894056,2266
1788782448,nifi-2,68430434428,93035921052,0,0,0,0,20244,10613892829,11534336,17890017280,172752896,1265756320,2142
1788782459,nifi-0,77637950164,107692065912,0,0,0,0,24702,12951282561,13631488,15316549632,148897792,2231720048,2345
1788782461,nifi-1,82502959137,113781932878,0,0,0,0,22867,11989168373,14680064,18155044864,185597952,1801931288,2283
1788782464,nifi-2,70114530450,94678115556,0,0,0,0,19842,10403118588,15204352,19527892992,158859264,1434874816,2157
1788782475,nifi-0,74829254458,104065411298,0,0,0,0,24642,12919825437,13631488,15327297536,149684224,2514835568,2345
1788782476,nifi-1,79595602738,111451222039,0,0,0,0,23928,12545463148,12845056,19170852864,191102976,279092528,2298
1788782478,nifi-2,75519583077,101467422169,0,0,0,0,18027,9451487664,15728640,25769541632,167510016,2269614912,2172
1788782489,nifi-0,70556745993,98136046725,0,0,0,0,24284,12732118425,21757952,15097135104,149946368,299207840,2361
1788782490,nifi-1,79470818086,111315949339,0,0,0,0,23890,12525538618,20447232,13054509056,189530112,444767536,2298
1788782491,nifi-2,74367704908,99770255750,0,0,0,0,18027,9451487664,11272192,19899613184,168558592,864612320,2190
1788782502,nifi-0,67211638182,94633569574,0,0,0,0,23693,12422249215,14942208,16224878592,153616384,729124000,2361
1788782503,nifi-1,79052424783,110677345391,0,0,0,0,23754,12454234345,12845056,12982943744,189792256,490904880,2298
1788782504,nifi-2,73180697194,98048444649,0,0,0,0,18027,9451487664,11272192,17230725120,168558592,885583840,2190
1788782515,nifi-0,66223839368,93509431583,0,0,0,0,23401,12269149215,13631488,17374642176,154664960,1240829088,2361
1788782516,nifi-1,77078429191,108199985141,0,0,0,0,23750,12452135490,12845056,13103529984,208928768,767728944,2298
1788782518,nifi-2,73556557012,99378517883,0,0,0,0,17964,9418457416,14942208,16692805632,177209344,891936224,2202
1788782530,nifi-0,63754382867,90127653005,0,0,0,0,23133,12128635819,13107200,14078181376,155975680,1322618016,2361
1788782530,nifi-1,67873800848,95870372935,0,0,0,0,23614,12380830749,20185088,13034061824,209190912,836934960,2298
1788782533,nifi-2,74659403957,101215395354,0,0,0,0,16417,8607342527,11010048,25138561024,183500800,1651144672,2218
1788782544,nifi-0,57538784008,82055920953,0,0,0,0,23917,12539695967,21495808,15590752256,157024256,2174061728,2361
1788782545,nifi-1,65434779428,92221234985,0,0,0,0,21633,11342162999,13369344,14234157056,186646528,1132633392,2298
1788782547,nifi-2,75412297112,102881092637,0,0,0,0,16563,8683894321,11010048,25769803776,187432960,1799386080,2265
1788782559,nifi-0,49369650452,71202230583,0,0,0,0,23889,12525014434,13631488,14892400640,157810688,2438302880,2361
1788782560,nifi-1,58640947338,81813841974,0,0,0,0,16829,8823360779,13369344,13555990528,191627264,1533189424,2298
1788782563,nifi-2,83548930493,113791935573,0,0,0,0,16693,8752052489,17563648,22183149568,197918720,1633614792,2288
1788782575,nifi-0,46963629549,67915346586,0,0,0,0,24199,12687551865,22020096,15210905600,158859264,501041488,2376
1788782576,nifi-1,53851987646,75388985214,0,0,0,0,16462,8630936137,11010048,9699852288,194510848,1736613168,2298
1788782578,nifi-2,79801215947,111211717531,0,0,0,0,17014,8920359207,12845056,25769803776,206307328,2431634792,2314
1788782589,nifi-0,38893585125,57244633794,0,0,0,0,24381,12782979600,13893632,16822829056,197394432,1373456720,2376
1788782591,nifi-1,55566474445,75402724277,0,0,0,0,16363,8579031742,11272192,15209857024,198967296,1619482936,2312
1788782593,nifi-2,74250446798,103626573272,0,0,0,0,17014,8920359207,12320768,13396606976,206569472,995153984,2329
1788782604,nifi-0,34170721913,48843249026,0,0,0,0,24091,12630928618,22544384,16123691008,199753728,1757235536,2376
1788782606,nifi-1,58847544929,79858281040,0,0,0,0,16328,8560680752,19398656,25194921984,212074496,1111146160,2340
1788782608,nifi-2,72338835173,100890733461,0,0,0,0,17769,9316218201,11272192,12133859328,204472320,2014369856,2329
1788782619,nifi-0,30271012155,43108434756,0,0,0,0,23989,12577448447,14680064,15270150144,155975680,2216511824,2376
1788782620,nifi-1,58385113683,79252707509,0,0,0,0,16618,8712727327,14155776,16141778944,131072000,2029073040,2368
1788782622,nifi-2,70222197287,97691388582,0,0,0,0,20638,10820469854,14680064,16218849280,208666624,1825876672,2342
1788782634,nifi-0,26135883604,37190624786,0,0,0,0,22757,11931493794,15990784,17485266944,158334976,459937616,2390
1788782636,nifi-1,57509510564,78303681983,0,0,0,0,16535,8669212463,11272192,14008713216,143392768,2129736336,2368
1788782638,nifi-2,68890472149,95835342190,0,0,0,0,21486,11265090258,13631488,18380488704,212074496,372797664,2357
1788782649,nifi-0,25677735816,35288576770,0,0,0,0,16435,8616780088,22544384,19159580672,167247872,1057625936,2390
1788782651,nifi-1,66367493604,91198902154,0,0,0,0,22850,11980256660,24641536,23019913216,140771328,684914872,2412
1788782653,nifi-2,67265656499,93738626780,0,0,0,0,21617,11333776055,13107200,16255811584,213385216,987263200,2357
1788782665,nifi-0,21592906517,29861469090,0,0,0,0,16465,8632508286,12845056,12999983104,169869312,2431260496,2390
1788782665,nifi-1,66620183442,91986372200,0,0,0,0,24705,12952854736,15728640,17280794624,147324928,2268264632,2412
1788782667,nifi-2,63971484613,89269968251,0,0,0,0,20338,10663175420,13107200,14184087552,234094592,1402499296,2357
1788782679,nifi-0,26077777492,33960575234,0,0,0,0,16459,8629362844,17301504,18801491968,181141504,1247278464,2423
1788782681,nifi-1,60291345343,83602168322,0,0,0,0,24723,12962292479,15728640,18614583296,150470656,1430506024,2432
1788782683,nifi-2,62184716439,86182921598,0,0,0,0,16403,8600002898,17825792,21306802176,138149888,1237354664,2371
1788782695,nifi-0,33197260238,43159560650,0,0,0,0,16465,8632509794,26738688,24545329152,187957248,1689993792,2453
1788782697,nifi-1,63360606647,87828085069,0,0,0,0,24330,12756242290,28835840,25769541632,161218560,300422840,2468
1788782699,nifi-2,59773456699,82832602471,0,0,0,0,16457,8628314151,12058624,18849726464,160432128,1977649320,2371
1788782712,nifi-0,37623409514,48990911304,0,0,0,0,16469,8634608623,12845056,23876599808,197656576,513071928,2486
1788782714,nifi-1,68708485180,96434021847,0,0,0,0,23821,12489372366,13631488,24136122368,166461440,1380849048,2500
1788782716,nifi-2,67283544275,92796544099,0,0,0,0,16376,8585847356,14942208,20311179264,170131456,973912368,2399
1788782729,nifi-0,45263525428,60304377953,0,0,0,0,16490,8645619165,12582912,22877831168,210763776,1583258864,2518
1788782731,nifi-1,61106130638,87564275164,0,0,0,0,24565,12879451829,25690112,20166213632,193462272,590560224,2537
1788782733,nifi-2,69580004300,95617349025,0,0,0,0,16353,8573788069,14155776,25365839872,159383552,321861416,2428
1788782745,nifi-0,52788802211,70514195742,0,0,0,0,17565,9209256858,19922944,25113395200,219676672,1428220768,2547
1788782746,nifi-1,56204962290,79827636659,0,0,0,0,24536,12864245683,14417920,15536488448,195297280,749943776,2537
1788782749,nifi-2,74552503831,101827291242,0,0,0,0,16392,8594235210,11796480,23512219648,168034304,2147460264,2441
