ts,node,bytes_read,bytes_written,bytes_in,bytes_out,ff_in,ff_out,queued_count,queued_bytes,ffrepo_used,content_used,prov_used,heap_used,gc_ms
1788781938,nifi-0,0,45250969600,0,0,0,0,600,2457600,202113024,2802843648,5877530624,191502104,3224
1788781941,nifi-1,0,45040435200,0,0,0,0,886,3629056,140771328,5366611968,5738332160,2125090992,3284
1788781954,nifi-0,0,44994560000,0,0,0,0,1400,5734400,89391104,2211971072,5928910848,1638643840,3269
1788781956,nifi-1,0,45108428800,0,0,0,0,800,3276800,6029312,4687659008,5778440192,2532008656,3338
1788781969,nifi-0,0,45124812800,0,0,0,0,2318,9494528,7340032,1568407552,6079905792,791451176,3317
1788781971,nifi-1,0,44947046400,0,0,0,0,1400,5734400,8912896,4016308224,6055002112,1676277280,3453
1788781985,nifi-0,0,45049446400,0,0,0,0,2855,11694080,11010048,2131755008,6183714816,2073351352,3439
1788781987,nifi-1,0,44968345600,0,0,0,0,364,1490944,154664960,3142320128,6184501248,1122870848,3552
1788782000,nifi-0,0,44933939200,0,0,0,0,1200,4915200,241434624,3003121664,6432489472,2619808208,3487
1788782003,nifi-1,0,45073203200,0,0,0,0,2582,10575872,198180864,4605607936,6333661184,2380531176,3597
1788782015,nifi-0,0,44995379200,0,0,0,0,800,3276800,123994112,2598895616,6339428352,2349438376,3541
1788782018,nifi-1,0,45269811200,0,0,0,0,1600,6553600,125304832,5178130432,6466568192,2185060832,3701
1788782031,nifi-0,0,45116620800,0,0,0,0,1400,5734400,127926272,1701576704,6669467648,831662360,3640
1788782034,nifi-1,0,45305036800,0,0,0,0,2879,11792384,4980736,4201644032,6648496128,565697856,3762
1788782047,nifi-0,0,45185433600,0,0,0,0,1600,6553600,5505024,1135345664,6624641024,1057482320,3746
1788782050,nifi-1,0,45170688000,0,0,0,0,1116,4571136,6029312,3403939840,6841171968,2462453840,3805
1788782063,nifi-0,0,45064192000,0,0,0,0,1990,8151040,7340032,2872049664,6929252352,290141776,3792
1788782066,nifi-1,0,45370572800,0,0,0,0,3106,12722176,165937152,2929459200,6847987712,1291163760,3860
1788782079,nifi-0,0,44862668800,0,0,0,0,535,2191360,120324096,2805727232,6926893056,1866204384,3833
1788782082,nifi-1,0,45255884800,0,0,0,0,600,2457600,102498304,2198863872,7071858688,1030374048,3908
1788782094,nifi-0,0,44877414400,0,0,0,0,2800,11468800,136839168,2296643584,7066091520,1594532912,3949
1788782097,nifi-1,0,45281280000,0,0,0,0,2580,10567680,118226944,4555800576,7389839360,496836896,4007
1788782110,nifi-0,0,44764364800,0,0,0,0,2073,8491008,9961472,1420034048,7358906368,2281996640,3992
1788782112,nifi-1,0,45184614400,0,0,0,0,1000,4096000,10747904,3499622400,7303593984,951590232,4096
1788782124,nifi-0,0,44735692800,0,0,0,0,1600,6553600,11796480,1696595968,7546601472,2067294008,4031
1788782127,nifi-1,0,45405798400,0,0,0,0,772,3162112,120586240,2972450816,7437549568,327737472,4210
1788782139,nifi-0,0,44644761600,0,0,0,0,1431,5861376,123207680,2906390528,7544504320,2661383216,4185
1788782142,nifi-1,0,45476249600,0,0,0,0,200,819200,139984896,5305008128,7586709504,2405088208,4253
1788782155,nifi-0,0,44750438400,0,0,0,0,2620,10731520,76021760,2235039744,7605583872,1303967352,4288
1788782158,nifi-1,0,45482803200,0,0,0,0,1058,4333568,4456448,4796448768,7729840128,397660024,4313
1788782171,nifi-0,0,44803686400,0,0,0,0,3352,13729792,14680064,1580204032,7832862720,643014152,4434
1788782174,nifi-1,0,45448396800,0,0,0,0,2227,9121792,6553600,4086038528,8009547776,2391872600,4360
1788782186,nifi-0,0,44852019200,0,0,0,0,466,1908736,15728640,2195980288,8052015104,2307099432,4530
1788782189,nifi-1,0,45481984000,0,0,0,0,3005,12308480,247201792,6277300224,8002994176,1292218312,4409
1788782202,nifi-0,0,44575948800,0,0,0,0,1400,5734400,234618880,3006005248,8398569472,378317456,4575
1788782204,nifi-1,0,45596672000,0,0,0,0,1336,5472256,145489920,5096079360,8053063680,1663260240,4463
1788782217,nifi-0,0,44570214400,0,0,0,0,887,3633152,145752064,2485125120,8413249536,1779748240,4619
1788782220,nifi-1,0,45482803200,0,0,0,0,1600,6553600,8650752,5156372480,8296071168,1229603512,4677
1788782233,nifi-0,0,44615270400,0,0,0,0,1454,5955584,6553600,1860173824,8399355904,1250657928,4677
1788782235,nifi-1,0,45404160000,0,0,0,0,3696,15138816,9175040,4887937024,8420851712,2474003664,4722
1788782248,nifi-0,0,44466176000,0,0,0,0,600,2457600,7602176,1548484608,8398569472,2645613072,4828
1788782251,nifi-1,0,45488537600,0,0,0,0,2482,10166272,11010048,3317170176,8537243648,2243278576,4926
1788782263,nifi-0,0,44456345600,0,0,0,0,1297,5312512,9175040,3440640000,8807514112,2146375744,4923
1788782266,nifi-1,0,45551616000,0,0,0,0,1800,7372800,166199296,4631560192,8696889344,2420480512,4972
1788782279,nifi-0,0,44566118400,0,0,0,0,392,1605632,158597120,2796552192,8771862528,1436401512,4977
1788782282,nifi-1,0,45577830400,0,0,0,0,2600,10649600,159907840,4832362496,8812232704,2441798472,5072
1788782295,nifi-0,0,44521881600,0,0,0,0,2779,11382784,164102144,2008547328,8829272064,324314688,5073
1788782298,nifi-1,0,45368115200,0,0,0,0,1400,5734400,101187584,4379901952,8979742720,1913635240,5126
1788782311,nifi-0,0,44672614400,0,0,0,0,732,2998272,12845056,1514930176,9101115392,1148998000,5174
1788782314,nifi-1,0,45273907200,0,0,0,0,2200,9011200,17039360,3272867840,9128378368,301164544,5182
1788782328,nifi-0,0,44626739200,0,0,0,0,1058,4333568,71565312,2208038912,9328918528,908603080,5236
1788782331,nifi-1,0,45097779200,0,0,0,0,2297,9408512,13631488,3275227136,9334947840,1314515760,5286
1788782343,nifi-0,0,44524339200,0,0,0,0,2512,10289152,16777216,3228827648,9413591040,2710130384,5334
1788782345,nifi-1,0,45350092800,0,0,0,0,1495,6123520,122945536,4219994112,9489612800,2467767344,5434
1788782358,nifi-0,0,44434227200,0,0,0,0,400,1638400,129236992,2370306048,9468379136,2244418664,5431
1788782361,nifi-1,0,45308313600,0,0,0,0,2047,8384512,135266304,4926472192,9504292864,1988344152,5534
1788782373,nifi-0,0,44532531200,0,0,0,0,1600,6553600,142344192,1803550720,9548595200,1608211416,5526
1788782377,nifi-1,0,45531955200,0,0,0,0,2023,8286208,11534336,4388814848,9720299520,430853984,5591
1788782390,nifi-0,0,44500582400,0,0,0,0,1200,4915200,6815744,1827930112,9880731648,1271875216,5634
1788782392,nifi-1,0,45554073600,0,0,0,0,1200,4915200,20971520,3585081344,9850060800,930836088,5702
1788782405,nifi-0,0,44566118400,0,0,0,0,1400,5734400,8126464,2932080640,9888595968,262941224,5729
1788782407,nifi-1,0,45450854400,0,0,0,0,200,819200,130023424,2842165248,9909305344,330591792,5756
1788782420,nifi-0,0,44724224000,0,0,0,0,2530,10362880,204210176,2802843648,10038542336,1560110776,5778
1788782423,nifi-1,0,45549977600,0,0,0,0,1826,7479296,120324096,4394319872,10369892352,2667331480,5848
1788782436,nifi-0,0,44793036800,0,0,0,0,1200,4915200,147849216,2054160384,10043785216,821746880,5825
1788782439,nifi-1,0,45433651200,0,0,0,0,1554,6365184,7340032,1433665536,10340532224,435293056,5906
1788782451,nifi-0,0,44738150400,0,0,0,0,508,2080768,11534336,1306525696,10369105920,1508115176,5875
1788782455,nifi-1,0,45511475200,0,0,0,0,546,2236416,8126464,3823632384,10619977728,615798888,5954
1788782467,nifi-0,0,44352307200,0,0,0,0,2600,10649600,13631488,1253834752,10716708864,2325883152,5918
1788782469,nifi-1,0,45368115200,0,0,0,0,1112,4554752,126091264,4948492288,10759962624,1701748456,5998
1788782481,nifi-0,0,44473548800,0,0,0,0,1400,5734400,161742848,2979790848,10607919104,643900968,6096
1788782484,nifi-1,0,45477068800,0,0,0,0,2013,8245248,135004160,4497342464,10596122624,1636866752,6042
1788782496,nifi-0,0,44705382400,0,0,0,0,3924,16072704,177471488,2158493696,10633871360,971368376,6191
1788782498,nifi-1,0,45317324800,0,0,0,0,2935,12021760,9961472,4382261248,10805575680,2392142752,6084
1788782511,nifi-0,0,44675072000,0,0,0,0,1400,5734400,16515072,1867776000,10932977664,1602456656,6238
1788782514,nifi-1,0,45309952000,0,0,0,0,1466,6004736,256638976,5268570112,11185160192,1860293832,6250
1788782526,nifi-0,0,44566118400,0,0,0,0,1237,5066752,6553600,3544973312,11124867072,2422704056,6458
1788782529,nifi-1,0,45257523200,0,0,0,0,978,4005888,149422080,3012558848,10834149376,2327582704,6295
1788782542,nifi-0,0,44743065600,0,0,0,0,1800,7372800,187957248,2815164416,11599609856,842748040,6572
1788782545,nifi-1,0,45350092800,0,0,0,0,3024,12386304,146538496,5344329728,10843586560,365339992,6409
1788782557,nifi-0,0,44639846400,0,0,0,0,3408,13959168,121372672,2063335424,11339038720,1586111480,6625
1788782560,nifi-1,0,45169049600,0,0,0,0,2200,9011200,15990784,4769710080,11279007744,2105179648,6459
1788782573,nifi-0,0,44709478400,0,0,0,0,2600,10649600,8912896,1468792832,11313086464,1126469992,6707
1788782576,nifi-1,0,45223936000,0,0,0,0,1363,5582848,6553600,4451991552,11178606592,297103104,6569
1788782588,nifi-0,0,44726681600,0,0,0,0,600,2457600,12582912,2237399040,10968367104,934001640,6752
1788782591,nifi-1,0,45276364800,0,0,0,0,2053,8409088,143917056,4004511744,10932191232,1397650896,6716
1788782603,nifi-0,0,44962611200,0,0,0,0,3397,13914112,146014208,3211788288,11179130880,2672598664,6791
1788782606,nifi-1,0,45350912000,0,0,0,0,1000,4096000,149946368,4556324864,11036000256,324218792,6763
1788782619,nifi-0,0,44828262400,0,0,0,0,1019,4173824,140771328,2291138560,11171266560,1412813048,6898
1788782622,nifi-1,0,45401702400,0,0,0,0,1600,6553600,9175040,2761949184,11408769024,795365600,6873
1788782634,nifi-0,0,44896256000,0,0,0,0,1200,4915200,104595456,1672478720,11329601536,287595152,7008
1788782638,nifi-1,0,45595852800,0,0,0,0,1521,6230016,10747904,3858497536,11303387136,1823360544,6920
1788782650,nifi-0,0,44857753600,0,0,0,0,1400,5734400,16515072,2940469248,10986192896,2191998488,7055
1788782653,nifi-1,0,45419724800,0,0,0,0,2372,9715712,12320768,6017515520,10867441664,661359256,6974
1788782666,nifi-0,0,44783206400,0,0,0,0,1200,4915200,7602176,3151233024,10831003648,2506820256,7099
1788782668,nifi-1,0,45364019200,0,0,0,0,2470,10117120,170917888,3488350208,11030757376,636467064,7023
1788782681,nifi-0,0,44970803200,0,0,0,0,907,3715072,169345024,2666266624,11101011968,1987824816,7259
1788782684,nifi-1,0,45375488000,0,0,0,0,1387,5681152,146014208,5188878336,11332747264,1024141896,7068
1788782697,nifi-0,0,44679168000,0,0,0,0,3059,12529664,100925440,1778647040,10530586624,2111775600,7355
1788782700,nifi-1,0,45249331200,0,0,0,0,2600,10649600,16777216,3872391168,11326455808,1080009472,7166
1788782712,nifi-0,0,44668518400,0,0,0,0,1200,4915200,10485760,1236008960,10566762496,1790152832,7467
1788782716,nifi-1,0,45485260800,0,0,0,0,1231,5042176,7077888,3917479936,10975182848,1495974888,7212
1788782728,nifi-0,0,44774195200,0,0,0,0,1451,5943296,12845056,2615148544,10745806848,1277954288,7517
1788782731,nifi-1,0,45446758400,0,0,0,0,1326,5431296,196083712,3133145088,11248599040,2446321288,7311
1788782744,nifi-0,0,44634931200,0,0,0,0,1652,6766592,184025088,2889613312,10825760768,1983212768,7720
1788782747,nifi-1,0,45452492800,0,0,0,0,1600,6553600,136577024,2440560640,11326193664,646632752,7474
1788782759,nifi-0,0,44779110400,0,0,0,0,600,2457600,132644864,2316566528,10978590720,1483201552,7772
1788782762,nifi-1,0,45604864000,0,0,0,0,1851,7581696,10747904,4811128832,10989076480,370181864,7519
1788782774,nifi-0,0,44773376000,0,0,0,0,800,3276800,15990784,1419771904,11018174464,1310441008,7817
1788782777,nifi-1,0,45573734400,0,0,0,0,1249,5115904,12058624,3738435584,10990649344,444731288,7564
1788782789,nifi-0,0,44737331200,0,0,0,0,1675,6860800,17039360,2518679552,11366825984,1613209344,7920
1788782791,nifi-1,0,45595852800,0,0,0,0,2828,11583488,148111360,5287706624,11028135936,1841516072,7608
1788782804,nifi-0,0,44718489600,0,0,0,0,1700,6963200,142344192,2871001088,11358175232,2241162088,7961
1788782807,nifi-1,0,45682688000,0,0,0,0,1796,7356416,149946368,5172887552,11215831040,1922815496,7649
1788782820,nifi-0,0,44672614400,0,0,0,0,1000,4096000,68157440,2276982784,11557666816,1740170800,8066
1788782822,nifi-1,0,45755596800,0,0,0,0,1612,6602752,14942208,4758175744,11463819264,2244842952,7698
1788782835,nifi-0,0,44951961600,0,0,0,0,600,2457600,9175040,1539047424,10997727232,701819688,8117
1788782838,nifi-1,0,45622886400,0,0,0,0,2200,9011200,16515072,3749183488,10901258240,1732306088,7734
1788782851,nifi-0,0,44944588800,0,0,0,0,1896,7766016,11534336,2510815232,11122245632,227208328,8225
1788782853,nifi-1,0,45589299200,0,0,0,0,2712,11108352,154927104,3129475072,11004018688,626229496,7776
1788782866,nifi-0,0,45065011200,0,0,0,0,3257,13340672,232259584,3099590656,11186733056,1811054848,8265
1788782869,nifi-1,0,45513932800,0,0,0,0,1600,6553600,156499968,4779671552,11092361216,373962624,7875
1788782881,nifi-0,0,44831539200,0,0,0,0,600,2457600,163577856,2344353792,10886053888,356428032,8315
1788782884,nifi-1,0,45514752000,0,0,0,0,1600,6553600,7340032,4817158144,10811080704,2490116872,7959
1788782897,nifi-0,0,44711116800,0,0,0,0,600,2457600,14942208,1679818752,10962075648,1460948480,8359
1788782900,nifi-1,0,45617152000,0,0,0,0,2200,9011200,8388608,4160225280,11021058048,244174320,8071
1788782913,nifi-0,0,44388352000,0,0,0,0,3534,14475264,16252928,1660944384,11191713792,1275003720,8406
1788782916,nifi-1,0,45314867200,0,0,0,0,2006,8216576,246677504,6011224064,11239424000,1652462656,8175
1788782928,nifi-0,0,44498124800,0,0,0,0,1600,6553600,262406144,3378249728,11318067200,2704996272,8450
1788782931,nifi-1,0,45298483200,0,0,0,0,2400,9830400,111673344,3920625664,11256201216,1352972992,8333
1788782943,nifi-0,0,44530892800,0,0,0,0,1657,6787072,174063616,2618294272,11469586432,1138011152,8553
1788782946,nifi-1,0,45293568000,0,0,0,0,2200,9011200,109576192,5025300480,11472732160,2477828472,8548
1788782958,nifi-0,0,44659507200,0,0,0,0,952,3899392,130547712,1957429248,10918035456,498522232,8655
1788782960,nifi-1,0,45263257600,0,0,0,0,1631,6680576,15466496,4171497472,10903093248,2712901528,8587
1788782973,nifi-0,0,44616089600,0,0,0,0,3200,13107200,9175040,2641887232,11194859520,1982124144,8733
1788782974,nifi-1,0,45080576000,0,0,0,0,2207,9039872,238813184,3191341056,11024728064,1278457032,8629
1788782987,nifi-0,0,44597248000,0,0,0,0,771,3158016,117440512,3088056320,11238113280,1383062944,8777
1788782990,nifi-1,0,44590694400,0,0,0,0,2200,9011200,102498304,4941938688,11015290880,1718725184,8663
1788783003,nifi-0,0,44734873600,0,0,0,0,2703,11071488,143654912,2592079872,10766778368,1287472816,8824
1788783005,nifi-1,0,44683264000,0,0,0,0,2200,9011200,126091264,4726456320,10932453376,1144465088,8763
1788783018,nifi-0,0,44817612800,0,0,0,0,2445,10014720,12058624,1731461120,10913054720,2703992584,8977
1788783021,nifi-1,0,44517785600,0,0,0,0,3635,14888960,9699328,4406902784,10909646848,1403566200,8916
1788783034,nifi-0,0,44531712000,0,0,0,0,2200,9011200,25690112,1566310400,11019485184,619713416,9028
1788783037,nifi-1,0,44462899200,0,0,0,0,1201,4919296,12845056,4727504896,11085545472,1796938928,9024
1788783049,nifi-0,0,44811059200,0,0,0,0,1200,4915200,13893632,3490971648,11241521152,684577832,9178
1788783052,nifi-1,0,44435046400,0,0,0,0,2958,12115968,142082048,2739404800,11285823488,1472399384,9181
1788783065,nifi-0,0,44791398400,0,0,0,0,1709,7000064,164626432,2775842816,11399856128,391082808,9223
1788783068,nifi-1,0,44343296000,0,0,0,0,1800,7372800,68681728,5043388416,11248599040,518866432,9228
1788783081,nifi-0,0,45051084800,0,0,0,0,1800,7372800,169869312,2178940928,11198005248,1543573656,9270
1788783084,nifi-1,0,44461260800,0,0,0,0,1000,4096000,87293952,4130865152,11371020288,1871050032,9271
1788783097,nifi-0,0,44885606400,0,0,0,0,1800,7372800,17825792,1340866560,11109662720,2431078192,9366
1788783100,nifi-1,0,44457984000,0,0,0,0,1456,5963776,18087936,3914858496,11223433216,2066581136,9325
1788783112,nifi-0,0,44921651200,0,0,0,0,973,3985408,7077888,2380267520,11376787456,846231808,9411
1788783114,nifi-1,0,44368691200,0,0,0,0,1343,5500928,168558592,3047686144,11352932352,963980472,9427
1788783127,nifi-0,0,45030604800,0,0,0,0,2336,9568256,163053568,3060269056,10820517888,2371536600,9454
1788783130,nifi-1,0,44380979200,0,0,0,0,639,2617344,107741184,2172911616,11010048000,1899143560,9530
1788783143,nifi-0,0,44874956800,0,0,0,0,400,1638400,175898624,2363490304,11158159360,1833608392,9567
1788783145,nifi-1,0,44503040000,0,0,0,0,3600,14745600,122945536,4432855040,10713038848,761562808,9576
1788783158,nifi-0,0,44579225600,0,0,0,0,973,3985408,110100480,1503133696,11111497728,1068897952,9610
1788783161,nifi-1,0,44441600000,0,0,0,0,2732,11190272,20709376,4987551744,11340611584,2086874200,9622
1788783174,nifi-0,0,44854476800,0,0,0,0,3562,14589952,13107200,2076704768,11258560512,954581344,9660
1788783176,nifi-1,0,44274483200,0,0,0,0,1495,6123520,254541824,3334995968,11194335232,1589608768,9668
1788783189,nifi-0,0,44906905600,0,0,0,0,2600,10649600,268697600,3338141696,11259084800,1033953512,9819
1788783192,nifi-1,0,44224512000,0,0,0,0,1200,4915200,133955584,2515009536,10824974336,416486056,9721
1788783204,nifi-0,0,45236224000,0,0,0,0,2015,8253440,160432128,2620915712,11010834432,452077968,9917
1788783206,nifi-1,0,44434227200,0,0,0,0,400,1638400,141033472,3908042752,11082137600,1541130552,9766
1788783219,nifi-0,0,45205913600,0,0,0,0,676,2768896,17825792,1673527296,11222908928,632125088,9964
1788783221,nifi-1,0,44325273600,0,0,0,0,1295,5304320,17563648,1920991232,11131158528,1677368728,9813
1788783234,nifi-0,0,45142016000,0,0,0,0,897,3674112,7864320,3771990016,11583881216,474403184,10009
1788783237,nifi-1,0,44381798400,0,0,0,0,2800,11468800,250347520,3269197824,11422138368,773003040,9864
1788783250,nifi-0,0,45037977600,0,0,0,0,1600,6553600,255590400,3225419776,10930094080,2434372928,10103
1788783253,nifi-1,0,44459622400,0,0,0,0,1107,4534272,169869312,5864685568,11425021952,2477092064,9910
1788783265,nifi-0,0,45030604800,0,0,0,0,2923,11972608,153092096,2594701312,11099439104,1857311984,10158
1788783268,nifi-1,0,44639027200,0,0,0,0,2000,8192000,154664960,5079564288,11137974272,1511842192,10005
1788783281,nifi-0,0,45152665600,0,0,0,0,3405,13946880,10747904,1795424256,11360534528,2627808736,10354
1788783283,nifi-1,0,44842188800,0,0,0,0,2859,11710464,60555264,4097835008,11534598144,2374880080,10111
1788783296,nifi-0,0,45171507200,0,0,0,0,2200,9011200,12320768,1169424384,11255676928,1855325336,10408
1788783299,nifi-1,0,44847104000,0,0,0,0,1200,4915200,11010048,6248464384,11425284096,1031551968,10209
1788783312,nifi-0,0,45089587200,0,0,0,0,1345,5509120,13631488,3107717120,11517296640,1120850208,10512
1788783315,nifi-1,0,44902809600,0,0,0,0,1438,5890048,153878528,4909432832,11629232128,1890598160,10261
1788783327,nifi-0,0,44972441600,0,0,0,0,351,1437696,155451392,2705850368,11131158528,2024464184,10558
1788783330,nifi-1,0,44741427200,0,0,0,0,800,3276800,153878528,5282463744,11163926528,882063936,10419
