ts,node,bytes_read,bytes_written,bytes_in,bytes_out,ff_in,ff_out,queued_count,queued_bytes,ffrepo_used,content_used,prov_used,heap_used,gc_ms
1788781797,nifi-1,0,44946227200,0,0,0,0,477,1953792,9437184,4818468864,4677173248,1573245920,2566
1788781809,nifi-0,0,41651404800,0,0,0,0,1316,5390336,12582912,1542193152,4151836672,2196263640,3112
1788781812,nifi-1,0,45267353600,0,0,0,0,1307,5353472,9437184,3936092160,4818206720,1261070144,2613
1788781825,nifi-0,0,41608806400,0,0,0,0,1018,4169728,235929600,1154482176,4373348352,1445255016,3160
1788781828,nifi-1,0,45110886400,0,0,0,0,400,1638400,258998272,3703832576,4772331520,2308642976,2654
1788781840,nifi-0,0,41612083200,0,0,0,0,730,2990080,243793920,3060793344,4456710144,2169872680,3211
1788781843,nifi-1,0,45507379200,0,0,0,0,676,2768896,115343360,3169058816,5023465472,925346552,2707
1788781856,nifi-0,0,41884057600,0,0,0,0,1425,5836800,123469824,2620129280,4537712640,1901567104,3304
1788781859,nifi-1,0,45450035200,0,0,0,0,3057,12521472,123994112,2425880576,5041815552,1508028384,2756
1788781872,nifi-0,0,41949593600,0,0,0,0,2495,10219520,14680064,1890844672,4799594496,1025559432,3411
1788781874,nifi-1,0,45650739200,0,0,0,0,2598,10641408,134479872,4818731008,5397544960,1004440664,2801
1788781887,nifi-0,0,42018406400,0,0,0,0,2938,12034048,16515072,1130889216,5006163968,2201571536,3567
1788781890,nifi-1,0,45568000000,0,0,0,0,1400,5734400,264765440,3047424000,5326241792,2233753168,2844
1788781902,nifi-0,0,42238771200,0,0,0,0,1313,5378048,256376832,3461349376,5325979648,1384617024,3672
1788781905,nifi-1,0,45699891200,0,0,0,0,887,3633152,264241152,3415474176,5885919232,1925480544,2934
1788781918,nifi-0,0,42197811200,0,0,0,0,1200,4915200,130547712,2636382208,5218500608,1650981616,3781
1788781920,nifi-1,0,45833420800,0,0,0,0,200,819200,164364288,5377622016,5663096832,2109551760,3031
1788781933,nifi-0,0,42500915200,0,0,0,0,2705,11079680,2883584,2049441792,5379719168,2466674480,3826
1788781935,nifi-1,0,45880934400,0,0,0,0,1452,5947392,18350080,1784938496,5707399168,563352768,3080
1788781948,nifi-0,0,42550067200,0,0,0,0,1157,4739072,3145728,1202192384,5448138752,2164614000,3936
1788781950,nifi-1,0,46044774400,0,0,0,0,1000,4096000,256638976,3674996736,6248464384,742556752,3126
1788781963,nifi-0,0,42561536000,0,0,0,0,1445,5918720,225968128,3267362816,5549850624,1110336232,3988
1788781965,nifi-1,0,46022656000,0,0,0,0,1000,4096000,134742016,5897453568,6435897344,1613334560,3211
1788781978,nifi-0,0,42751590400,0,0,0,0,400,1638400,185073664,2739929088,5719457792,1840262480,4089
1788781982,nifi-1,0,45843251200,0,0,0,0,200,819200,151781376,2638741504,6375342080,2168262328,3366
1788781993,nifi-0,0,42746675200,0,0,0,0,2713,11112448,138412032,2088763392,5765070848,752961680,4145
1788781996,nifi-1,0,45944832000,0,0,0,0,1027,4206592,98304000,1637613568,6198132736,2293915088,3426
1788782009,nifi-0,0,42872012800,0,0,0,0,1592,6520832,4980736,1353449472,6034030592,842763696,4252
1788782012,nifi-1,0,45691699200,0,0,0,0,600,2457600,22544384,3926392832,6631718912,1199067200,3477
1788782025,nifi-0,0,42690969600,0,0,0,0,2313,9474048,232783872,2350383104,6148063232,632721760,4300
1788782029,nifi-1,0,45718732800,0,0,0,0,1972,8077312,263454720,6285164544,6876561408,263499896,3530
1788782041,nifi-0,0,42833510400,0,0,0,0,1935,7925760,142606336,3007840256,6101925888,318491416,4348
1788782044,nifi-1,0,45624524800,0,0,0,0,2073,8491008,164102144,2594701312,6590824448,318184520,3737
1788782057,nifi-0,0,42756505600,0,0,0,0,2624,10747904,6029312,2352742400,6408634368,1585091000,4456
1788782059,nifi-1,0,45616332800,0,0,0,0,2407,9859072,119275520,4936171520,7025459200,1674733712,3783
1788782072,nifi-0,0,42638540800,0,0,0,0,1400,5734400,5767168,1518862336,6509821952,715999248,4551
1788782074,nifi-1,0,45627801600,0,0,0,0,2361,9670656,266600448,2898788352,7080247296,1538376344,3824
1788782087,nifi-0,0,42795827200,0,0,0,0,1400,5734400,241958912,1167065088,6557794304,1099632848,4599
1788782090,nifi-1,0,45766246400,0,0,0,0,1817,7442432,96993280,3505651712,6920863744,1976718104,3875
1788782102,nifi-0,0,42791731200,0,0,0,0,1899,7778304,237502464,2889351168,6578765824,256393840,4646
1788782105,nifi-1,0,45799833600,0,0,0,0,1400,5734400,107741184,2923692032,7487619072,916731048,3970
1788782117,nifi-0,0,42930176000,0,0,0,0,400,1638400,165675008,2502164480,6923223040,744515896,4742
1788782120,nifi-1,0,45708083200,0,0,0,0,2100,8601600,108789760,2096627712,7350779904,1147013440,4064
1788782132,nifi-0,0,42978508800,0,0,0,0,1625,6656000,10747904,1633419264,7127171072,262494304,4786
1788782135,nifi-1,0,45476249600,0,0,0,0,1439,5894144,7077888,4165730304,7783579648,491869232,4110
1788782148,nifi-0,0,42870374400,0,0,0,0,1504,6160384,13893632,964427776,7148142592,2504057360,4894
1788782151,nifi-1,0,45272268800,0,0,0,0,1782,7299072,240648192,3677356032,8043102208,1451884448,4158
1788782164,nifi-0,0,42586931200,0,0,0,0,1800,7372800,232259584,2972450816,7375945728,2697044880,4945
1788782167,nifi-1,0,45001113600,0,0,0,0,1596,6537216,235143168,3081240576,7803764736,1135686320,4205
1788782180,nifi-0,0,42400153600,0,0,0,0,1600,6553600,166723584,2513698816,7396655104,962583280,5002
1788782181,nifi-1,0,45067468800,0,0,0,0,912,3735552,125566976,5676204032,8177057792,2062604728,4250
1788782194,nifi-0,0,42332160000,0,0,0,0,825,3379200,232521728,1712848896,7593525248,1536305920,5048
1788782197,nifi-1,0,45318963200,0,0,0,0,200,819200,10223616,4950851584,8420065280,365506288,4295
1788782209,nifi-0,0,42175692800,0,0,0,0,1000,4096000,16515072,1072168960,7541358592,2117094880,5104
1788782212,nifi-1,0,45393510400,0,0,0,0,923,3780608,274989056,4030201856,8338014208,399486392,4338
1788782225,nifi-0,0,42138828800,0,0,0,0,2608,10682368,249561088,2603352064,7799046144,2424872048,5199
1788782228,nifi-1,0,45236224000,0,0,0,0,800,3276800,136052736,3105357824,8522039296,1458514560,4381
1788782239,nifi-0,0,42001203200,0,0,0,0,2200,9011200,166461440,2350383104,7728005120,868160480,5301
1788782242,nifi-1,0,45144473600,0,0,0,0,800,3276800,130285568,5227937792,8680636416,841765616,4486
1788782255,nifi-0,0,41976627200,0,0,0,0,2508,10272768,130547712,1793589248,8150843392,2592797920,5347
1788782259,nifi-1,0,44948684800,0,0,0,0,3000,12288000,12845056,2545680384,8748007424,569214472,4530
1788782271,nifi-0,0,41893068800,0,0,0,0,939,3846144,239337472,1280311296,8007450624,1083029480,5461
1788782274,nifi-1,0,44641484800,0,0,0,0,1464,5996544,15466496,3380609024,8883798016,1761207544,4584
1788782287,nifi-0,0,41864396800,0,0,0,0,1886,7725056,255590400,2677800960,8311537664,1764767680,5561
1788782290,nifi-1,0,44572672000,0,0,0,0,3363,13774848,193462272,3276800000,8927576064,680257672,4637
1788782302,nifi-0,0,41769369600,0,0,0,0,3018,12361728,137625600,2770862080,8380481536,2203947856,5607
1788782304,nifi-1,0,44749619200,0,0,0,0,200,819200,158597120,2644508672,8937799680,2523131448,4723
1788782317,nifi-0,0,41836544000,0,0,0,0,800,3276800,145227776,2015887360,8577351680,1227932032,5705
1788782320,nifi-1,0,44695552000,0,0,0,0,1186,4857856,146014208,4871421952,9803661312,309610352,4823
1788782332,nifi-0,0,41859481600,0,0,0,0,2225,9113600,23068672,1290534912,8711569408,839221712,5815
1788782335,nifi-1,0,44908544000,0,0,0,0,3127,12808192,17301504,2158755840,9207808000,1728849760,4865
1788782347,nifi-0,0,41799680000,0,0,0,0,2547,10432512,2359296,2136735744,8785231872,937242896,5916
1788782350,nifi-1,0,44889702400,0,0,0,0,1400,5734400,267386880,3482320896,9863430144,549093664,4954
1788782362,nifi-0,0,41807052800,0,0,0,0,1578,6463488,141295616,2895904768,8921546752,1546593424,5968
1788782366,nifi-1,0,45137920000,0,0,0,0,2994,12263424,136052736,2809135104,9733406720,380759024,5058
1788782378,nifi-0,0,41777561600,0,0,0,0,2225,9113600,140771328,2241069056,9098756096,2102782640,6023
1788782381,nifi-1,0,45045350400,0,0,0,0,600,2457600,130023424,5060165632,9856876544,1439903104,5111
1788782394,nifi-0,0,41716940800,0,0,0,0,2199,9007104,5505024,1578893312,9240313856,582263488,6079
1788782397,nifi-1,0,44759449600,0,0,0,0,1200,4915200,238813184,6554648576,10574102528,2555372968,5159
1788782410,nifi-0,0,41544908800,0,0,0,0,2991,12251136,225181696,967049216,9367977984,222891784,6122
1788782412,nifi-1,0,44973260800,0,0,0,0,1400,5734400,22020096,3924033536,10065018880,2401166632,5228
1788782424,nifi-0,0,41594880000,0,0,0,0,1378,5644288,244318208,3146252288,9570615296,844793808,6173
1788782427,nifi-1,0,44887244800,0,0,0,0,1426,5840896,138149888,6021971968,10534518784,1424112928,5272
1788782440,nifi-0,0,41616998400,0,0,0,0,939,3846144,163315712,2461532160,9654501376,1510980936,6271
1788782443,nifi-1,0,44725862400,0,0,0,0,2433,9965568,135790592,4931452928,10591928320,796822512,5383
1788782455,nifi-0,0,41847193600,0,0,0,0,1838,7528448,8650752,1818755072,9796583424,2692741672,6371
1788782458,nifi-1,0,44801228800,0,0,0,0,1124,4603904,4980736,3090153472,10361503744,1965066272,5438
1788782470,nifi-0,0,41904537600,0,0,0,0,2600,10649600,9437184,960757760,9809166336,363995168,6483
1788782473,nifi-1,0,44752076800,0,0,0,0,2316,9486336,250347520,3763601408,10392174592,2296925536,5480
1788782485,nifi-0,0,42059366400,0,0,0,0,1688,6914048,245891072,3187933184,9979035648,1052370192,6559
1788782488,nifi-1,0,44648857600,0,0,0,0,1200,4915200,141033472,4857266176,10950541312,1400825896,5533
1788782500,nifi-0,0,42174054400,0,0,0,0,2096,8585216,173539328,2304507904,10164633600,195694536,6615
1788782503,nifi-1,0,44469452800,0,0,0,0,1539,6303744,147062784,2280914944,10988027904,2137402000,5571
1788782515,nifi-0,0,42107699200,0,0,0,0,600,2457600,242483200,1708916736,10251665408,1243346280,6714
1788782518,nifi-1,0,44289228800,0,0,0,0,2575,10547200,8650752,4461953024,11023417344,431946664,5617
1788782531,nifi-0,0,42264166400,0,0,0,0,2647,10842112,12845056,920911872,10398990336,1386282896,6817
1788782534,nifi-1,0,44559564800,0,0,0,0,2641,10817536,263979008,3814195200,10971774976,920485856,5660
1788782546,nifi-0,0,42448486400,0,0,0,0,1000,4096000,244580352,3304325120,10461380608,987665424,6875
1788782549,nifi-1,0,44734873600,0,0,0,0,1278,5234688,252182528,3000238080,11175198720,2369617240,5701
1788782562,nifi-0,0,42745036800,0,0,0,0,3200,13107200,204210176,2807562240,10562306048,655587312,6924
1788782565,nifi-1,0,45020774400,0,0,0,0,1800,7372800,130809856,2468872192,11476926464,1895662896,5800
1788782577,nifi-0,0,42782720000,0,0,0,0,959,3928064,19136512,2009333760,10989600768,789031024,7097
1788782580,nifi-1,0,45072384000,0,0,0,0,1555,6369280,121896960,1641021440,11381506048,554375256,5850
1788782593,nifi-0,0,43167744000,0,0,0,0,600,2457600,14155776,1406926848,10897588224,590957776,7199
1788782596,nifi-1,0,45140377600,0,0,0,0,200,819200,261881856,4182769664,11447828480,1034065648,5943
1788782608,nifi-0,0,43390566400,0,0,0,0,600,2457600,15204352,2950692864,10819207168,1357394104,7244
1788782611,nifi-1,0,45046169600,0,0,0,0,2023,8286208,256376832,6420430848,11865161728,1314508312,5988
1788782624,nifi-0,0,43735449600,0,0,0,0,874,3579904,225968128,3113746432,10991697920,1500675032,7296
1788782627,nifi-1,0,44888064000,0,0,0,0,2000,8192000,126615552,2545418240,11100225536,1782055376,6031
1788782640,nifi-0,0,43909939200,0,0,0,0,1800,7372800,143654912,2233729024,11276124160,1406473888,7413
1788782643,nifi-1,0,44501401600,0,0,0,0,1800,7372800,162004992,4755030016,11644174336,2487098576,6071
1788782655,nifi-0,0,43950080000,0,0,0,0,2800,11468800,16515072,1664352256,11217666048,829255728,7565
1788782658,nifi-1,0,44570214400,0,0,0,0,400,1638400,16777216,4254859264,11482693632,1022012672,6120
1788782670,nifi-0,0,44272844800,0,0,0,0,1387,5681152,278659072,1702625280,10902831104,247393064,7612
1788782674,nifi-1,0,44657868800,0,0,0,0,2270,9297920,273678336,3738697728,10929045504,1216203088,6169
1788782687,nifi-0,0,44181913600,0,0,0,0,1200,4915200,240648192,2919759872,11106516992,220396416,7722
1788782689,nifi-1,0,44982272000,0,0,0,0,1200,4915200,176160768,4545839104,11544559616,1203826912,6213
1788782701,nifi-0,0,44127846400,0,0,0,0,1351,5533696,144179200,2214854656,11153965056,2449713552,7763
1788782705,nifi-1,0,44702924800,0,0,0,0,1257,5148672,170655744,4739039232,11408769024,2527181096,6300
1788782718,nifi-0,0,43954995200,0,0,0,0,1210,4956160,7864320,1601961984,10706747392,2012364840,7866
1788782721,nifi-1,0,44740608000,0,0,0,0,1173,4804608,122159104,4417388544,11725176832,1406147744,6354
1788782733,nifi-0,0,43902566400,0,0,0,0,1201,4919296,230948864,1087635456,11026825216,2732553440,7925
1788782735,nifi-1,0,45002752000,0,0,0,0,1400,5734400,274726912,4105175040,11399856128,258111448,6455
1788782748,nifi-0,0,43855872000,0,0,0,0,2000,8192000,230686720,3118202880,11204820992,1787229440,7974
1788782751,nifi-1,0,45409075200,0,0,0,0,1400,5734400,266076160,3562799104,11283988480,263149528,6502
1788782764,nifi-0,0,43743641600,0,0,0,0,2400,9830400,167772160,2602303488,11271667712,2674354032,8022
1788782767,nifi-1,0,45340262400,0,0,0,0,818,3350528,137887744,2463105024,11334844416,307998888,6670
1788782780,nifi-0,0,43632230400,0,0,0,0,1400,5734400,9175040,1914437632,11519655936,774489576,8135
1788782783,nifi-1,0,45366476800,0,0,0,0,1447,5926912,148111360,3372482560,11337203712,234543888,6771
1788782795,nifi-0,0,43396300800,0,0,0,0,600,2457600,9699328,1251213312,11151081472,550476280,8188
1788782797,nifi-1,0,45311590400,0,0,0,0,1200,4915200,96993280,4332453888,12102926336,1404855272,6818
1788782811,nifi-0,0,43445452800,0,0,0,0,2558,10477568,234356736,2371616768,11139284992,2540745744,8271
1788782814,nifi-1,0,45442662400,0,0,0,0,1000,4096000,274202624,3408658432,11136663552,2535044920,6911
1788782826,nifi-0,0,43427430400,0,0,0,0,1519,6221824,174850048,2834825216,11215568896,1095956768,8339
1788782829,nifi-1,0,45228032000,0,0,0,0,3600,14745600,137101312,2836398080,11583881216,1608399480,7104
1788782841,nifi-0,0,43271782400,0,0,0,0,1193,4886528,169869312,2139619328,10963124224,839215984,8451
1788782844,nifi-1,0,45139558400,0,0,0,0,2200,9011200,146800640,2081423360,11294998528,1740301816,7148
1788782856,nifi-0,0,42992435200,0,0,0,0,1200,4915200,337641472,1456209920,10933501952,2444342160,8497
1788782859,nifi-1,0,45229670400,0,0,0,0,1116,4571136,53477376,4472176640,11578114048,638065504,7201
1788782872,nifi-0,0,42830233600,0,0,0,0,1301,5328896,15204352,2192834560,11193286656,2443151088,8546
1788782875,nifi-1,0,45049446400,0,0,0,0,1978,8101888,248250368,3787718656,11790450688,1053157600,7245
1788782887,nifi-0,0,42661478400,0,0,0,0,2909,11915264,263192576,3118202880,11252531200,903754448,8646
1788782890,nifi-1,0,44950323200,0,0,0,0,3024,12386304,154140672,3035103232,11339563008,1652296728,7289
1788782903,nifi-0,0,42672947200,0,0,0,0,1815,7434240,154140672,2561146880,11419254784,970950992,8688
1788782906,nifi-1,0,44795494400,0,0,0,0,1245,5099520,162267136,5229510656,11438129152,256634872,7448
1788782918,nifi-0,0,42485350400,0,0,0,0,1593,6524928,145227776,1777598464,11114381312,402934432,8737
1788782921,nifi-1,0,44829081600,0,0,0,0,1313,5378048,113246208,3258187776,11566317568,2598316256,7545
1788782934,nifi-0,0,42341990400,0,0,0,0,1400,5734400,18087936,3412066304,11358699520,895696400,8785
1788782937,nifi-1,0,45057638400,0,0,0,0,1000,4096000,257425408,4256432128,11874598912,774470824,7595
1788782950,nifi-0,0,42468147200,0,0,0,0,1330,5447680,267124736,3036413952,11223957504,1415991472,8891
1788782952,nifi-1,0,45323878400,0,0,0,0,1205,4935680,265027584,3478913024,11277959168,633644680,7640
1788782965,nifi-0,0,42498457600,0,0,0,0,1400,5734400,235405312,2890924032,11371806720,1089005328,8938
1788782967,nifi-1,0,45208371200,0,0,0,0,1729,7081984,117440512,5746458624,11763449856,2724249376,7737
1788782980,nifi-0,0,42476339200,0,0,0,0,1000,4096000,159907840,1779433472,11082661888,770843728,8989
1788782982,nifi-1,0,45076480000,0,0,0,0,912,3735552,320077824,4828430336,11909726208,1932289624,7838
1788782995,nifi-0,0,42525491200,0,0,0,0,728,2981888,20971520,2274361344,11172052992,592767832,9042
1788782998,nifi-1,0,45098598400,0,0,0,0,1259,5156864,12582912,3874488320,11523063808,784441192,7884
1788783012,nifi-0,0,42899865600,0,0,0,0,2573,10539008,267649024,3251109888,11272978432,1127681328,9100
1788783014,nifi-1,0,45281280000,0,0,0,0,2795,11448320,267649024,3828613120,11416633344,1940682768,7979
1788783027,nifi-0,0,42839244800,0,0,0,0,800,3276800,163840000,2756182016,11224481792,2142764816,9147
1788783029,nifi-1,0,44856934400,0,0,0,0,2095,8581120,203161600,2622750720,10879238144,1710087136,8021
1788783042,nifi-0,0,42887577600,0,0,0,0,1000,4096000,170131456,2052325376,11077156864,1794334720,9205
1788783044,nifi-1,0,44933120000,0,0,0,0,141,577536,155713536,4781768704,11132469248,280317800,8101
1788783057,nifi-0,0,43062067200,0,0,0,0,2076,8503296,26738688,1469841408,11323572224,742987184,9319
1788783060,nifi-1,0,44941312000,0,0,0,0,1000,4096000,113246208,2338848768,11146625024,283860664,8151
1788783072,nifi-0,0,43438080000,0,0,0,0,3284,13451264,262668288,2620915712,11431313408,787686864,9370
1788783076,nifi-1,0,45046169600,0,0,0,0,800,3276800,268435456,3602120704,11447566336,2031953368,8301
1788783088,nifi-0,0,43532288000,0,0,0,0,0,0,159383552,2944925696,11451760640,2262981920,9470
1788783091,nifi-1,0,45015040000,0,0,0,0,1000,4096000,240648192,4577296384,11714428928,2132912288,8450
1788783104,nifi-0,0,43957452800,0,0,0,0,1416,5799936,190840832,2599944192,11164712960,1291563216,9527
1788783106,nifi-1,0,44829900800,0,0,0,0,2739,11218944,160956416,5225316352,11938824192,1882388360,8502
1788783119,nifi-0,0,44072140800,0,0,0,0,1200,4915200,269221888,1611399168,11234705408,2276179648,9675
1788783122,nifi-1,0,44910182400,0,0,0,0,2600,10649600,128974848,4541382656,11746672640,1020261784,8549
1788783135,nifi-0,0,44315443200,0,0,0,0,3589,14700544,8912896,2032664576,10797187072,240149056,9737
1788783138,nifi-1,0,45048627200,0,0,0,0,1205,4935680,278659072,3204448256,11193024512,473686680,8662
1788783150,nifi-0,0,44713574400,0,0,0,0,600,2457600,254803968,3126329344,11096817664,2021481200,9795
1788783153,nifi-1,0,45121536000,0,0,0,0,1094,4481024,256901120,3258449920,10979901440,2472585656,8699
1788783165,nifi-0,0,44645580800,0,0,0,0,1029,4214784,174850048,2387083264,11137449984,655333608,9901
1788783168,nifi-1,0,45105971200,0,0,0,0,1331,5451776,135528448,5461770240,11595415552,1323186984,8748
1788783180,nifi-0,0,44621004800,0,0,0,0,2565,10506240,15990784,1516765184,11249909760,1344642584,9945
1788783183,nifi-1,0,45103513600,0,0,0,0,475,1945600,142082048,1779695616,11088953344,1182501888,8790
1788783196,nifi-0,0,44274483200,0,0,0,0,3311,13561856,244056064,3758358528,11342446592,2467244672,10045
1788783199,nifi-1,0,45306675200,0,0,0,0,1800,7372800,298582016,4251189248,11703156736,1023104832,8901
1788783211,nifi-0,0,44463718400,0,0,0,0,1000,4096000,266076160,3447193600,11664621568,1389424552,10095
1788783214,nifi-1,0,45500825600,0,0,0,0,600,2457600,152567808,3071279104,11443109888,322494392,9044
1788783227,nifi-0,0,44735692800,0,0,0,0,511,2093056,217579520,2815950848,11094982656,1524250496,10139
1788783230,nifi-1,0,45498368000,0,0,0,0,2460,10076160,170131456,2439774208,11262754816,1760136136,9193
1788783242,nifi-0,0,44873318400,0,0,0,0,1200,4915200,141295616,1918631936,11271667712,1174173416,10183
1788783245,nifi-1,0,45423001600,0,0,0,0,2641,10817536,37748736,4681629696,11689525248,2708165992,9326
1788783258,nifi-0,0,44843827200,0,0,0,0,800,3276800,262406144,1288699904,10719592448,1477937848,10234
1788783260,nifi-1,0,45125632000,0,0,0,0,3523,14430208,5767168,4103077888,11475877888,2072132976,9378
1788783273,nifi-0,0,44815974400,0,0,0,0,1166,4775936,263716864,3064463360,11134042112,571761664,10282
1788783277,nifi-1,0,45195264000,0,0,0,0,253,1036288,247463936,3376676864,11499995136,1057185128,9428
1788783289,nifi-0,0,44880691200,0,0,0,0,1677,6868992,143130624,2735210496,10843062272,1981624080,10331
1788783291,nifi-1,0,44997836800,0,0,0,0,2204,9027584,142344192,2398617600,11188568064,2203888728,9470
1788783304,nifi-0,0,44784844800,0,0,0,0,2200,9011200,158072832,2070413312,10924326912,2276052992,10434
1788783307,nifi-1,0,44504678400,0,0,0,0,1725,7065600,6553600,4319084544,11541938176,2267496280,9510
1788783319,nifi-0,0,44822528000,0,0,0,0,643,2633728,16777216,1371537408,10525343744,746527824,10485
1788783323,nifi-1,0,44338380800,0,0,0,0,955,3911680,6553600,3789553664,12180258816,714521224,9614
